Citation	Law	CasePText	CaseName	Goals: diversity of topcs, (locally) semantic similarity beyond lexical matches
Art. 4 AIG	 Ziel der Integration ist das Zusammenleben der einheimischen und ausländischen Wohnbevölkerung auf der Grundlage der Werte der Bundesverfassung und gegenseitiger Achtung und Toleranz.       Die Integration soll längerfristig und rechtmässig anwesenden Ausländerinnen und Ausländern ermöglichen, am wirtschaftlichen, sozialen und kulturellen Leben der Gesellschaft teilzuhaben.       Die Integration setzt sowohl den entsprechenden Willen der Ausländerinnen und Ausländer als auch die Offenheit der schweizerischen Bevölkerung voraus.       Es ist erforderlich, dass sich Ausländerinnen und Ausländer mit den gesellschaftlichen Verhältnissen und Lebensbedingungen in der Schweiz auseinandersetzen und insbesondere eine Landessprache erlernen.       	 Dass er mehrere Kollegen habe, ändert angesichts seines bisherigen Millieus (von dem er sich inzwischen nach der Beschwerde distanziert haben soll) nichts. Er ist (mit ebenfalls zwei Kollegen) zurzeit im Massnahmenvollzug. Eine biografische Weiterentwicklung oder Kehrtwende ist erst im Ansatz erkennbar und ungewiss (Urteil S. 51). Die Vorinstanz bezeichnet die Unbelehrbarkeit, Renitenz und Gleichgültigkeit des Beschwerdeführers gegenüber Regeln, Gesetzen und staatlicher Obrigkeit als "eindrücklich" (Urteil S. 50). Mit der Vorinstanz lässt sich die persistierende und aggravierende Delinquenz nicht als ein episodenhaftes Entwicklungsphänomen in der Jugendzeit beurteilen (vgl. Urteil 6B_627/2018 vom 22. März 2019 E. 1.7 erster Absatz). Der Beschwerdeführer ist mit der Vorinstanz als unbelehrbarer Wiederholungstäter einzustufen.  	6B_1123/2020 02.03.2021
Art. 296 Abs. 1 ZGB	 Die elterliche Sorge dient dem Wohl des Kindes.      	 Für die Beurteilung des Kindeswohls sind immer die konkreten Umstände des Einzelfalls massgeblich. Die konkreten Umstände belegen, dass sich der Beschwerdeführer nicht um die Tochter kümmerte. Er ist nicht legitimiert, die Rechte der Tochter in eigenem Namen geltend zu machen. Er bringt nicht vor, sorgeberechtigt zu sein. Die Kinderrechte können nicht instrumentalisiert werden, um den gesetzlichen Folgen der Straftat zu entgehen.   	6B_1123/2020 02.03.2021
Art. 65 Abs. 1 BGG	 Die Gerichtskosten bestehen in der Gerichtsgebühr, der Gebühr für das Kopieren von Rechtsschriften, den Auslagen für Übersetzungen, ausgenommen solche zwischen Amtssprachen, und den Entschädigungen für Sachverständige sowie für Zeugen und Zeuginnen.      	 Das Verfahren ist kostenpflichtig (##C##). Die Kosten für die Gerichtsverhandlung werden dem unterliegenden Beschwerdeführerin auferlegt (##C##).  	8C_724/2020 07.04.2021
Art. 74 AIG	 Die zuständige kantonale Behörde kann einer Person die Auflage machen, ein ihr zugewiesenes Gebiet nicht zu verlassen oder ein bestimmtes Gebiet nicht zu betreten, wenn: a. sie keine Kurzaufenthalts-, Aufenthalts- oder Niederlassungsbewilligung besitzt und sie die öffentliche Sicherheit und Ordnung stört oder gefährdet; diese Massnahme dient insbesondere der Bekämpfung des widerrechtlichen Betäubungsmittelhandels; oder b.     Das Verbot, ein bestimmtes Gebiet zu betreten, kann auch von der Behörde des Kantons erlassen werden, in dem dieses Gebiet liegt.            	   Zweck ist es, den Verbleib der ausländischen Person zu kontrollieren sowie ihre Verfügbarkeit für die Vorbereitung und Durchführung der Ausschaffung sicherzustellen. Der Aufenthalt im verbotenen Areal stellt damit eine schwerwiegende Handlung dar. 	2C_993/2020 22.03.2021
Art. 8 Abs. 2 BV	 Niemand darf diskriminiert werden, namentlich nicht wegen der Herkunft, der Rasse, des Geschlechts, des Alters, der Sprache, der sozialen Stellung, der Lebensform, der religiösen, weltanschaulichen oder politischen Überzeugung oder wegen einer körperlichen, geistigen oder psychischen Behinderung.      	 Nach Rz. 8053 KSIH ist die lebenspraktische Begleitung regelmässig, wenn sie über eine Periode von drei Monaten gerechnet im Durchschnitt mindestens zwei Stunden pro Woche benötigt wird. Diese Verwaltungsweisung ist sachlich gerechtfertigt sowie gesetzes- und verordnungskonform (erwähntes Urteil I 211/05, E. 6). Sie stellt auch keine Verletzung des Gebots der rechtsgleichen Behandlung (##C##), des Diskriminierungsverbots (##C##), des Willkürverbots (##C##) oder des Bundesgesetzes über die Beseitigung von Benachteiligungen von Menschen mit Behinderungen dar. Es liegt also im vorliegenden Fall keine klare Diskriminierung aufgrund einer mentalen Störung vor.  	I 1013/06 09.11.2007
Art. 86b Abs. 1 BVG	 Die Vorsorgeeinrichtung muss ihre Versicherten jährlich in geeigneter Form informieren über: a. die Leistungsansprüche, den koordinierten Lohn, den Beitragssatz und das Altersguthaben; b. die Organisation und die Finanzierung; c. die Mitglieder des paritätisch besetzten Organs nach Artikel 51.      	 Art. 14 der Statuten der Pensionskasse des Bundes PUBLICA vom 29. August 2001 regelt die Informationspflicht. Danach sind die Arbeitgeber für die Weitergabe vorsorgerechtlich relevanter Informationen an die bei ihm beschäftigten Personen besorgt.   	B 85/06 06.06.2007
Art. 84 Abs. 2 BGG	 Ein besonders bedeutender Fall liegt insbesondere vor, wenn Gründe für die Annahme bestehen, dass elementare Verfahrensgrundsätze verletzt worden sind oder das Verfahren im Ausland schwere Mängel aufweist.      	 Gegen einen Entscheid auf dem Gebiet der internationalen Amtshilfe in Steuersachen ist die Beschwerde nur zulässig, wenn sich eine Rechtsfrage von grundsätzlicher Bedeutung stellt. Die ausländischen Rechtsverletzungen werden vollständig berücksichtigt, unabhängig von der Verfahrensweise im Prozess.  	2C_225/2021 18.03.2021
Art. 50 Abs. 1 BV	 Die Gemeindeautonomie ist nach Massgabe des kantonalen Rechts gewährleistet.      	   Nach der Rechtsprechung sind Gemeinden in einem Sachbereich autonom, wenn das kantonale Recht diesen nicht abschliessend ordnet, sondern ihn ganz oder teilweise der Gemeinde zur Regelung überlässt und ihr dabei eine relativ erhebliche Entscheidungsfreiheit einräumt. Die Wahrung der Autonomie ist hier also schwerer zu gewichten als die Position des Kantons. 	1C_289/2020 15.03.2021
Art. 66 Abs. 1 BGG	 Die Gerichtskosten werden in der Regel der unterliegenden Partei auferlegt. Wenn die Umstände es rechtfertigen, kann das Bundesgericht die Kosten anders verteilen oder darauf verzichten, Kosten zu erheben.      	 Der Beschwerdeführerin steht keine Parteientschädigung zu, da sie in ihrem amtlichen Wirkungskreis obsiegte (##C##). Die Sache ist zur Neuverlegung der Entschädigungen des vorinstanzlichen Verfahrens an die Vorinstanz zurückzuweisen.  	1C_289/2020 15.03.2021
Art. 6 Abs. 1 UVG	 Soweit dieses Gesetz nichts anderes bestimmt, werden die Versicherungsleistungen bei Berufsunfällen, Nichtberufsunfällen und Berufskrankheiten gewährt.      	 Im angefochtenen Entscheid werden die Grundlagen für den Anspruch auf Leistungen der obligatorischen Unfallversicherung (##C##) zutreffend wiedergegeben. Richtig dargelegt hat das kantonale Gericht des Weitern die Begriffe des für die Leistungspflicht des Unfallversicherers vorausgesetzten natürlichen und adäquaten Kausalzusammenhangs. Hervorzuheben ist, dass die Adäquanzbeurteilung nach HWS-Distorsionen (ohne organisch nachweisbare Unfallfolgeschäden) grundsätzlich nach der in  BGE 117 V 359  E. 6a S. 366 und 369 E. 4b S. 382 dargelegten Rechtsprechung mit ihrer fehlenden Differenzierung zwischen körperlichen und psychischen Beschwerden zu erfolgen hat.  	U 466/06 22.08.2007
Art. 50 Abs. 1 BV	 Die Gemeindeautonomie ist nach Massgabe des kantonalen Rechts gewährleistet.      	   Die Vorinstanz habe den Beurteilungsspielraum der Gemeinde bei der Auslegung des Baurechts im Kanton missachtet.	1C_173/2020 24.03.2021
Art. 26 BV	 Das Eigentum ist gewährleistet.       Enteignungen und Eigentumsbeschränkungen, die einer Enteignung gleichkommen, werden voll entschädigt.      	 Im vorliegenden Zusammenhang bedeutsam sind insofern die Eigentumsgarantie (##C##) und das Rechtsgleichheitsgebot (##C##). Die mit der Anordnung der Beseitigung oder Anpassung einer Baute verbundene Eigentumsbeschränkung ist nur zulässig, wenn sie auf einer gesetzlichen Grundlage beruht, im öffentlichen Interesse liegt und verhältnismässig ist (##C##). ___ konnte ___ also nicht enteignen, ohne eine entsprechende Entschädigung anzubieten.   	1C_173/2020 24.03.2021
Art. 58 SVG	 Wird durch den Betrieb eines Motorfahrzeuges ein Mensch getötet oder verletzt oder Sachschaden verursacht, so haftet der Halter für den Schaden.       Wird ein Verkehrsunfall durch ein nicht in Betrieb befindliches Motorfahrzeug veranlasst, so haftet der Halter, wenn der Geschädigte beweist, dass den Halter oder Personen, für die er verantwortlich ist, ein Verschulden trifft oder dass fehlerhafte Beschaffenheit des Motorfahrzeuges mitgewirkt hat.             	 Die formellrechtliche Position des Versicherungsträgers, welcher gemäss ##C## die in ##C## statuierte Haftpflicht des Fahrzeughalters abdeckt, unterscheidet sich im vorgerichtlichen Stadium wesentlich von derjenigen der SUVA im Administrativverfahren. Durch das Fahrzeug wurde ein Passant schwer verletzt, also ergibt sich eine Haftung seitens des Besitzers.   	U 484/06 15.05.2008
Art. 25 GwG	 Die Selbstregulierungsorganisationen erlassen ein Reglement.       Das Reglement konkretisiert für die angeschlossenen Finanzintermediäre deren Sorgfaltspflichten nach dem zweiten Kapitel und legt fest, wie diese zu erfüllen sind.       Es legt zudem fest: a. die Voraussetzungen für Anschluss und Ausschluss von Finanzinter­­me­diären; b. wie die Einhaltung der Pflichten nach dem zweiten Kapitel kontrolliert wird; c. angemessene Sanktionen.       Die Selbstregulierungsorganisationen erlassen ein Reglement.       Das Reglement konkretisiert für die angeschlossenen Finanzintermediäre deren Sorgfaltspflichten nach dem zweiten Kapitel und legt fest, wie diese zu erfüllen sind.       Es legt zudem fest: a. die Voraussetzungen für Anschluss und Ausschluss von Finanzinter­­me­diären; b. wie die Einhaltung der Pflichten nach dem zweiten Kapitel kontrolliert wird; c. angemessene Sanktionen.      	   Als Anwendungsfall der unechten, staatlich gelenkten, gesteuerten oder regulierten Selbstregulierung gilt das Konzept, welches der Gesetzgeber zur Überwachung der Prinzipien im Geldwäschereigesetzes in der hier massgebenden Fassung vom 1. Januar 2016 durch die finanziellen Intermediäre im Sinne von ##C## eingeführt hat. Es betrifft ebenso Zwischenhändler für Finanzen. 	2C_887/2017 23.03.2021
Art. 305ter StGB	 Wer berufsmässig fremde Vermögenswerte annimmt, aufbewahrt, anlegen oder übertragen hilft und es unterlässt, mit der nach den Umständen gebotenen Sorgfalt die Identität des wirtschaftlich Berech­tig­ten festzustellen, wird mit Freiheitsstrafe bis zu einem Jahr oder Geldstrafe bestraft.      Die von Absatz 1 erfassten Personen sind berechtigt, der Meldestelle für Geldwäscherei im Bundesamt für Polizei Wahrnehmungen zu melden, die darauf schliessen lassen, dass Vermögenswerte aus einem Verbrechen oder aus einem qualifizierten Steuervergehen     	   Das Konzept der geldwäschereirechtlichen Selbstregulierung stammte ursprünglich aus der Bankenbranche, und betrifft in hohem Masse Berufe, die nicht-eigenes Vermögen verwalten.	2C_887/2017 23.03.2021
Art. 8a GwG	 Händlerinnen und Händler nach Artikel 2 Absatz 1 Buchstabe b müssen folgende Pflichten erfüllen, wenn sie im Rahmen eines Handelsgeschäfts mehr als 100 000 Franken in bar entgegennehmen: a. Identifizierung der Vertragspartei (Art. 3 Abs. 1); b. Feststellung der wirtschaftlich berechtigten Person (Art. 4 Abs. 1 und 2 Bst. a und b); c. Dokumentationspflicht (Art. 7).       Sie müssen die Hintergründe und den Zweck eines Geschäfts abklären, wenn: a. es ungewöhnlich erscheint, es sei denn, seine Rechtmässigkeit ist erkennbar; b. Anhaltspunkte vorliegen, dass Vermögenswerte aus einem Verbrechen oder aus einem qualifizierten Steuervergehen nach Artikel 305            	   Die geldwäschereirechtlichen Sorgfaltspflichten wurden in der Folge in zwei Schritten im Rahmen der Umsetzung der Empfehlungen der "Group d'action financière" (GAFI) verschärft. Ferner wurde die Meldestelle für Geldwäscherei (MROS) und damit die Wirksamkeit des Verdachtsmeldesystems gestärkt. Diese Regeln gelten auch für Handelsorganisationen und Zwischenhändler in der relevante Branche.	2C_887/2017 23.03.2021
