text,label
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   6.1.2 Gemäss ständiger Rechtsprechung kommen medizinische Massnahmen der Invalidenversicherung auch bei Versicherten unter 20 Jahren nicht in Betracht, wenn sich solche Vorkehren gegen psychische Krankheiten richten, die nach der herrschenden Auffassung der Psychiatrie ohne kontinuierliche Behandlung nicht dauerhaft gebessert werden können. Die Übernahme von Psychotherapie als medizinische Massnahme bei Versicherten unter 20 Jahren fällt aber nicht schon deshalb ausser Betracht, weil es um eine über längere Zeit hinweg dauernde Behandlung geht. Bezüglich der Anspruchsvoraussetzungen von ##C##",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]     3.2. Das kantonale Gericht legte die massgeblichen Rechtsgrundlagen zur Invalidität zutreffend dar. Darauf wie auch auf die Ausführungen zum Beweiswert und zur Beweiswürdigung ärztlicher Berichte und Gutachten wird verwiesen.",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   2.1 Das Erfordernis der zweifellosen Unrichtigkeit - als Schranke für ein wiedererwägungsweises Zurückkommen auf eine formell rechtskräftige Leistungszusprechung - ist so zu handhaben, dass die Wiedererwägung nicht zum Instrument einer voraussetzungslosen Neuprüfung von Dauerleistungen wird, zumal es nicht dem Sinn der Wiedererwägung entspricht, laufende Ansprüche zufolge nachträglicher besserer Einsicht der Durchführungsorgane jederzeit einer Neubeurteilung zuführen zu können. Wenn eine gesetzeswidrige Leistungszusprechung auf Grund falscher oder unzutreffender Rechtsregeln erlassen wurde od",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   2.1 Hinsichtlich der massgebenden Rechtsgrundlagen stützte sich die Vorinstanz auf die Ausführungen im Einspracheentscheid vom 30. Mai 2005, worin die IV-Stelle die Bestimmungen und Grundsätze über die Invalidität, die Erwerbsunfähigkeit, die Voraussetzungen und den Umfang des Rentenanspruchs sowie die Invaliditätsbemessung bei erwerbstätigen Versicherten nach der Einkommensvergleichsmethode zutreffend dargelegt hat. Gleiches gilt für die Hinweise zur Aufgabe des Arztes bei der Invaliditätsbemessung und zur praxisgemässen Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsschätzung, zum",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Das kantonale Gericht hat die Bestimmungen und Grundsätze über die Pflicht der versicherten Person zur Stellensuche, die Qualität und Quantität der Arbeitsbemühungen, die Einstellung in der Anspruchsberechtigung wegen ungenügender persönlicher Arbeitsbemühungen sowie die vom Verschuldensgrad abhängige Dauer der Sanktion zutreffend dargelegt. Gleiches gilt hinsichtlich der Verwaltungspraxis, wonach in der Regel durchschnittlich zehn bis zwölf Bewerbungen pro Monat verlangt werden, wobei indes die Umstände des Einzelfalls zu berücksichtigen sind. Darauf wird verwiesen. ",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   4.1 Invalidität ist die voraussichtlich bleibende oder längere Zeit dauernde ganze oder teilweise Erwerbsunfähigkeit. Die Invalidität kann Folge von Geburtsgebrechen, Krankheit oder Unfall sein. Krankheit ist jede Beeinträchtigung der körperlichen, geistigen oder psychischen Gesundheit, die nicht Folge eines Unfalles ist und die eine medizinische Untersuchung oder Behandlung erfordert oder eine Arbeitsunfähigkeit zur Folge hat. Nicht als Folgen eines psychischen Gesundheitsschadens und damit invalidenversicherungsrechtlich nicht als relevant gelten Einschränkungen der Erwerbsfähigkeit, welche",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Auf Grund der Einschätzungen der Poliklinik sowie des Gutachters Dr. med. E.________ ist nicht zu beanstanden, dass die IV-Stelle den Beginn der Arbeitsunfähigkeit aus psychischen Gründen mit dem Beginn der medikamentösen Behandlung der depressiven Erkrankung im Juni 2003 gleichsetzte. Mit der im November 2004 eingetretenen Verschlechterung des Gesundheitszustandes erhöhte sich die Arbeitsunfähigkeit resp. die Erwerbsunfähigkeit derart, dass ein Invaliditätsgrad von 100 % resultiert. Eine Verschlechterung des Gesundheitszustandes ist jedoch erst dann für die Festsetzung des Rentenanspruches b",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Die Vorinstanz hat, teilweise unter Verweis auf den Einspracheentscheid, die Bestimmungen und Grundsätze zum Begriff der Invalidität, über den Umfang des Rentenanspruchs, über die Ermittlung des Invaliditätsgrades bei Erwerbstätigen nach der Methode des Einkommensvergleichs sowie über die Berücksichtigung von Soziallohn zutreffend dargelegt, ebenso die bei der Rentenrevision nach ##C## anwendbaren Rechtsgrundsätze, welche auch unter der Herrschaft des ATSG gelten und woran die am 1. Januar 2004 in Kraft getretenen Änderungen des Bundesgesetzes über die Invalidenversicherung vom 21. März 2003 ",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Gemäss ##C## ist in der Beschwerdebegründung in gedrängter Form unter Bezugnahme auf den angefochtenen Entscheid darzulegen, inwiefern dieser Recht verletzt. ",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Das kantonale Gericht hat zutreffend dargelegt: die Bestimmungen und Grundsätze über die Begriffe der Invalidität, der Arbeitsunfähigkeit und der Erwerbsunfähigkeit, den Umfang des Rentenanspruchs, die Invaliditätsbemessung bei Erwerbstätigen nach der Einkommensvergleichsmethode, die Ermittlung des hypothetischen Invaliden-einkommens anhand von Tabellenlöhnen bei Versicherten, die nach Eintritt des Gesundheitsschadens keine Erwerbstätigkeit aufgenommen haben, die zulässigen Abzüge von den herangezogenen Tabellenlöhnen und die Entstehung des Rentenanspruchs. ",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   1.4 Das kantonale Gericht hat die Bestimmungen über den Begriff der Invalidität, den Umfang des Rentenanspruchs sowie die Bemessung der Invalidität nach der Einkommensvergleichsmethode zutreffend dargelegt. Darauf kann verwiesen werden. ",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   4.1 Die IV-Stelle hat im Einspracheentscheid vom 22. September 2005 die massgebenden Bestimmungen und Grundsätze zum Begriff der Invalidität, zu den Voraussetzungen und zum Umfang des Anspruches auf eine Rente der Invalidenversicherung, zum Beginn des Rentenanspruches und zur Invaliditätsbemessung bei Erwerbstätigen nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Darauf kann verwiesen werden. Gleiches gilt in Bezug auf die vorinstanzlichen Erwägungen zur Aufgabe des Arztes oder der Ärztin im Rahmen der Invaliditätsbemessung. ",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   2.2 Zu ergänzen ist, dass gemäss ##C## der Rentenanspruch nach Artikel 28 IVG frühestens in dem Zeitpunkt entsteht, in dem der Versicherte während eines Jahres ohne wesentlichen Unterbruch durchschnittlich mindestens zu 40 Prozent arbeitsunfähig gewesen war. Nach ##C## ist Arbeitsunfähigkeit die durch eine Beeinträchtigung der körperlichen, geistigen oder psychischen Gesundheit bedingte, volle oder teilweise Unfähigkeit, im bisherigen Beruf oder Aufgabenbereich zumutbare Arbeit zu leisten. Bei langer Dauer wird auch die zumutbare Tätigkeit in einem anderen Beruf oder Aufgabenbereich berücksic",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   2.2 Im Einspracheentscheid vom 9. März 2005 sind die gesetzlichen Bestimmungen und Grundsätze über den Begriff der Invalidität, die Voraussetzungen und den Umfang des Rentenanspruchs und die Invaliditätsbemessung bei Erwerbstätigen nach der Einkommensvergleichsmethode zutreffend dargelegt. Darauf kann verwiesen werden. ",1
